,Title,Link,Price,Image,Year,Brand,Location,Kms Covered,Fuel Type,Type,Region Info
42,2021 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2021-cars-noida-10593866722/,342000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/f401e52c-12fc-11f1-bd51-02ede2007fbe/696da100-d94d-4df0-a265-2a52fcb08791/07de605c-bd8d-4975-b19f-96617c776db6/6564bb6f-9466-4dcc-9f33-f400867493d3/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Maruti,"Sector-18, Noida",21082,Petrol,Manual,UP-61
43,2017 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-new-delhi-10074064715/,272000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/d3caf926-19ee-11f1-bd51-02ede2007fbe/92d769e9-6c3a-451f-9722-a195d1c4892c/a6bfafa2-ee7c-4a03-b76b-cd91162576fe/81a9e2cd-2291-4370-b94f-9b24a7248123/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Maruti,"Metro Walk, Rohini, New Delhi",86456,Petrol,Manual,DL-8C
44,2017 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-new-delhi-10083204741/,250000.0,"https://marketplace-cdn.cars24.com/production/10083204741/main image/2026-01-21/car_replace_bg_3cd02c53-c164-47a2-a007-dd56734875d0.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Maruti,Tukhmirpur Delhi,135799,Petrol,Manual,MP-07
45,2018 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-new-delhi-10058569752/,319000.0,"https://marketplace-cdn.cars24.com/production/10058569752/main image/2026-01-05/car_replace_bg_512b7cce-5808-4347-b806-cc208f3bcabd.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,Delhi India Ganeshlev,82301,CNG,Automatic,DL-12
46,2018 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-noida-10597761743/,336000.0,"https://marketplace-cdn.cars24.com/production/10597761743/main image/2026-02-22/car_replace_bg_bb32d8bd-e572-40cf-8ec0-e1d1be569351.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,Nirala Aspire Nirala Aspire Greater Noida,41845,Petrol,Automatic,DL-9C
47,2017 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-faridabad-11035660710/,290000.0,"https://marketplace-cdn.cars24.com/production/11035660710/main image/2025-12-28/car_replace_bg_6e9e2ae9-47c0-4f3c-a266-eb2e11d98374.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Maruti,Sector 88 Faridabad,80731,Petrol,Automatic,DL-3C
48,2020 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2020-cars-new-delhi-10090063737/,382000.0,"https://marketplace-cdn.cars24.com/production/10090063737/main image/2026-02-05/car_replace_bg_4fb9d260-bc11-4ac8-94b9-71d3d70dc4b6.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,Maruti,D24 Mansarover Garden Delhi,57544,Petrol,Manual,DL-9C
49,2020 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2020-cars-gurgaon-10114064744/,370000.0,"https://marketplace-cdn.cars24.com/visio/prod/10114064744/mainimage/FrontRightSide-Transparent/shadowBackground/17727041829567TVVCR.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,Maruti,Tower 6 Flat 608 AVL Society Sector 36A Muhammadpur CPR Gurgaon,54984,Petrol,Manual,HR-26
50,2022 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2022-cars-new-delhi-10063364746/,488000.0,"https://marketplace-cdn.cars24.com/production/10063364746/main image/2026-02-28/car_replace_bg_b6ec2f34-c107-4eee-9521-d0b0e1080d39.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,Near kapil jewellers Near kapil jewellers Delhi,23625,CNG,Manual,DL-9C
51,2017 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-new-delhi-10090764733/,285000.0,"https://marketplace-cdn.cars24.com/production/10090764733/main image/2026-02-06/car_replace_bg_6a900411-11ae-482f-8f33-c51637acf6c3.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Maruti,Near Sai mandir Sector 7 rohini Delhi,78592,Petrol,Manual,DL-8C
52,2022 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2022-cars-new-delhi-11022868748/,428000.0,"https://marketplace-cdn.cars24.com/production/11022868748/main image/2026-02-27/car_replace_bg_8f473bb9-6804-41fe-a6af-428ee10de8eb.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,Piyus faridabad Yard Faridabad,48959,Petrol,Manual,HR-87
53,2022 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2022-cars-sonipat-11513262752/,442000.0,"https://marketplace-cdn.cars24.com/production/11513262752/main image/2026-01-12/car_replace_bg_1b07b51b-6064-44de-bbbf-ff77cf82a52b.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,H no 616 Near saini bhawan Sonipat,43000,CNG,Manual,HR-10
54,2022 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2022-cars-ghaziabad-11257066746/,420000.0,"https://marketplace-cdn.cars24.com/production/11257066746/main image/2026-02-23/car_replace_bg_865ebcd1-02f7-4ac9-98d3-43df2385c1ab.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,Sahibabad Ghaziabad Uttar Pradesh,29040,Petrol,Manual,UP-14
55,2018 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-ghaziabad-11267763748/,299000.0,"https://marketplace-cdn.cars24.com/production/11267763748/main image/2026-02-22/car_replace_bg_1a5e23a1-636b-4fe5-add5-b24bbf285f8d.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,Indirapuram Ghaziabad Ghaziabad,154528,Petrol,Manual,DL-11
56,2023 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2023-cars-gurgaon-10120860728/,474000.0,"https://marketplace-cdn.cars24.com/production/10120860728/main image/2026-02-20/car_replace_bg_e436e7d0-c5c4-4fb7-9092-b39146b225b4.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2023,Maruti,Valley view estate Gwal Pahari Valley view estate Gwal Pahari Gurugram,47249,Petrol,Automatic,DL-3C
57,2022 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2022-cars-new-delhi-10013967741/,428000.0,"https://marketplace-cdn.cars24.com/production/10013967741/main image/2026-02-28/car_replace_bg_7dd405e7-17d6-4c48-a18d-652ccbe48638.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,Naya Bans Iradat Nagar Delhi,49797,Petrol,Manual,DL-2C
58,2021 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2021-cars-faridabad-11040464784/,364000.0,"https://marketplace-cdn.cars24.com/production/11040464784/main image/2026-01-23/car_replace_bg_d7ab40e3-41d1-475d-bd9e-e136d87f1dd1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Maruti,D c model school Faridabad 9 sector Faridabad,60599,Petrol,Manual,HR-51
59,2021 Maruti IGNIS,https://www.cars24.com/buy-used-maruti-ignis-2021-cars-faridabad-11025862714/,352000.0,"https://marketplace-cdn.cars24.com/production/11025862714/main image/2025-12-24/car_replace_bg_8d4e3e2b-c00e-40f2-a451-24cd94c5c1ce.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Maruti,Omaxe world street sector 79 Omaxe world street sector 79 Faridabad,68966,Petrol,Manual,HR-51
60,2018 Maruti Swift,https://www.cars24.com/buy-used-maruti-swift-2018-cars-faridabad-11011665736/,388000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/ce1e950a-00c1-11f1-bd51-02ede2007fbe/f1377ead-e2d8-4132-8a4c-a61a8c90f94c/db16d03d-5deb-4ed1-8cd6-b9c7d141a76f/9b50469f-d350-4792-a6ff-45c0df87cc12/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,"Piyush Mahendra Mall, opp. Dussehra Ground, NIT - 3",59746,Petrol,Automatic,HR-87
61,2023 Maruti Swift,https://www.cars24.com/buy-used-maruti-swift-2023-cars-gurgaon-11008765731/,471000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/5aca2a42-04db-11f1-bd51-02ede2007fbe/f746df62-0699-4c53-be83-650aff12ae8c/60b60de1-cb24-49ba-994a-12507e2f4da3/7c1404f9-fc5e-4533-b3c4-b1ffa565f28f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2023,Maruti,"Udyog Vihar, Sector 18, Gurgaon",36282,Petrol,Manual,HR-87
62,2024 Maruti Swift,https://www.cars24.com/buy-used-maruti-swift-2024-cars-gurgaon-19454608755/,517000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/51bc6154-e663-11f0-bd50-02ede2007fbe/0e9f4883-9303-4851-b74b-29e6992079d0/38b445f8-d984-4269-88b4-24dfe138f944/3ae6c07d-f1c6-43f1-bc94-84b4d2061e57/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2024,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",42012,Petrol,Manual,HR-19
63,2018 Maruti Swift,https://www.cars24.com/buy-used-maruti-swift-2018-cars-new-delhi-10043068743/,397000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3c14b61a-19fa-11f1-bd51-02ede2007fbe/19dcf15e-05b1-4c33-a638-a66d90d93712/9a34cc04-495f-4b68-8025-47ceb89b7d67/059cdb44-ff81-41ad-b25b-27b4139db674/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,"Metro Walk, Rohini, New Delhi",67191,CNG,Manual,DL-5C
64,2018 Maruti Swift,https://www.cars24.com/buy-used-maruti-swift-2018-cars-gurgaon-29677768788/,383000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3518b7ca-0e3e-11f1-bd51-02ede2007fbe/92b59005-91d3-404a-be60-bdc4e000ef48/a9d6e3d1-1501-4142-9770-6e519cbc5916/433891cf-53e0-440b-a69d-919acea639ea/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",48767,Petrol,Manual,HR-36
65,2018 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-new-delhi-11232967747/,451999.99999999994,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/dfe309f2-192a-11f1-bd51-02ede2007fbe/37a941ef-57f5-4dc2-a45d-a0e337aa5df1/857df1cf-82a1-40f8-af97-112a530294dc/78de8f39-a8fe-490f-b76d-4210f5e108e6/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,"Metro Walk, Rohini, New Delhi",30229,Petrol,Manual,DL-2C
66,2019 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2019-cars-gurgaon-10178667735/,524000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/7737db10-0676-11f1-bd51-02ede2007fbe/m/72535db4-296e-427d-8b6a-0c5206035264/eda832ff-0bd4-4f7f-919f-274256019968/c0a441c1-9503-46c8-a378-62e581142994/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",57453,Petrol,Manual,HR-26
67,2016 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-new-delhi-10044461713/,299000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/1f91c858-edf3-11f0-bd50-02ede2007fbe/cf9cc7f7-cbe8-4517-bd9d-4a760d37d8f2/59e6c982-ce70-435b-8acd-6432d2ee4b81/1994031b-e90c-46ab-9d81-a14d94d22c9c/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Maruti,Rajouri Garden,65720,Petrol,Manual,DL-8C
68,2019 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2019-cars-gurgaon-10116961789/,505000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/abcf3f92-fffc-11f0-bd51-02ede2007fbe/m/20278c4d-33ce-4a42-9b41-369ec7eab13b/a953276d-b8d8-48e8-8cc1-f4457682a350/f8b0a6c5-d853-4004-9a44-e2435111ddca/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Maruti,"Udyog Vihar, Sector 18, Gurgaon",90128,Petrol,Automatic,HR-26
69,2023 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2023-cars-gurgaon-10118269727/,790000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3079e4ce-09b0-11f1-bd51-02ede2007fbe/m/382b01a8-9975-47e8-815b-a39fa8f60722/34edf7c9-d362-47ff-af00-ff4986d635a9/eaf0cfa0-952a-4c2c-8567-1c3ec0aba472/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2023,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",20729,Petrol,Automatic,HR-26
70,2017 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-gurgaon-11044266736/,409999.99999999994,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a1f61dcc-08c3-11f1-bd51-02ede2007fbe/m/f5808909-ca11-40e9-b2ed-03e4de084621/7d71be7e-384b-4165-bfee-8833017d0228/ae2b556a-2883-46ae-bc3b-5f76f38b6bf5/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",64818,Petrol,Manual,HR-51
71,2016 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-new-delhi-10079168744/,353000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/fbefb98e-1a14-11f1-bd51-02ede2007fbe/m/9eb826b5-5268-4204-81b8-34430755f4c3/050dc3ec-797d-44db-b8a1-bc745e2c5a42/ab069651-f6dc-4c5e-962b-3481bb63ce2d/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Maruti,"Metro Walk, Rohini, New Delhi",59243,Petrol,Manual,DL-8C
72,2017 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-faridabad-11202568788/,375000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/35c7667a-0269-11f1-bd51-02ede2007fbe/e0aab7cd-5c9d-403c-8234-d22bfe335ad4/da15d213-0d70-4284-b2ae-f52f6d925db3/3baca76e-81e0-43a0-a080-6090ff78315b/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Maruti,"Piyush Mahendra Mall, opp. Dussehra Ground, NIT - 3",64243,Petrol,Automatic,HR-27
73,2014 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2014-cars-ghaziabad-10075964723/,304000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9076b968-14a2-11f1-bd51-02ede2007fbe/ba9626e4-527b-4e0a-8db1-185d53b421b4/4b508d62-d2f4-448d-881c-46ebd2872457/ec08d91c-fbdf-4019-9082-c5c33d30645e/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2014,Maruti,"GNB Mall, Raj Nagar Extension, Ghaziabad",76034,Petrol,Manual,DL-2C
74,2020 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2020-cars-gurgaon-11014706750/,538000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/fd062fb8-fdce-11f0-bd51-02ede2007fbe/m/7547dbef-b3a0-47b5-b2c2-1c7ff4d4d240/4dfef7f6-ff30-4fd5-a0c9-ef140ca87806/1e51a64a-c6ba-4760-a9b0-101ee0d65284/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,Maruti,"Udyog Vihar, Sector 18, Gurgaon",47998,Petrol,Manual,HR-51
75,2020 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2020-cars-new-delhi-10025668722/,515000.00000000006,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/da266052-0d74-11f1-bd51-02ede2007fbe/03846d08-7f2e-476f-8c45-fdc2d980bf7b/35a0254b-a1c1-4dde-8056-f0eb4d0cf488/beec1ecf-34c8-43f6-9657-8915688e4622/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,Maruti,"Metro Walk, Rohini, New Delhi",58644,Petrol,Manual,DL-3C
76,2019 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2019-cars-gurgaon-10151564730/,554000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a6940934-058a-11f1-bd51-02ede2007fbe/968c7cbf-8bf9-4b48-b640-c0b071b8b826/02fceead-098e-4307-9865-948056aaef6b/d1fdce9a-6500-4372-9635-d4141c630b9d/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",46908,Petrol,Automatic,HR-26
77,2018 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-ghaziabad-10031563726/,399000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/88c35bee-0d91-11f1-bd51-02ede2007fbe/407657e0-26dc-458e-82bb-f187f42dae0e/5d4c0c8a-2334-4b30-af29-eec93915e1cb/e73fc91c-79f6-4b11-b6c3-7fec95d74cbe/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,"GNB Mall, Raj Nagar Extension, Ghaziabad",76254,Petrol,Manual,UP-16
78,2017 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-new-delhi-10044565735/,384000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/f714a8c6-08c0-11f1-bd51-02ede2007fbe/dc866ab0-cb91-4db4-8f36-7dd8d92ac4c3/05cff50b-6928-4102-9ce4-d075b8b25662/7a468d3b-49e8-467e-a981-cfd8d8fc6cb6/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Maruti,"Metro Walk, Rohini, New Delhi",86906,Petrol,Manual,DL-10
79,2015 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2015-cars-noida-10020264723/,302000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/71d541b0-115e-11f1-bd51-02ede2007fbe/8750fdff-d98f-47a4-8e60-166fe02f1b53/2fd72496-959a-4c87-aa24-67c56c320a69/e5f783fa-b5bd-4a4a-9899-36e731d7f169/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Maruti,"Gaur City mall, Multilevel parking, Greater Noida",80768,Petrol,Manual,UP-15
80,2018 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-gurgaon-10100664739/,407000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9fa78ce6-0e3a-11f1-bd51-02ede2007fbe/m/b610594f-2ddb-42c8-abdc-d59d780bc6c2/6d850526-8330-484f-8cd7-039ca569e070/ab291b40-f2df-4684-a2b9-89e1c7d3c418/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,"Udyog Vihar, Sector 18, Gurgaon",39701,Petrol,Manual,HR-26
81,2017 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-new-delhi-10140666777/,449000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/79ed1da8-1741-11f1-bd51-02ede2007fbe/19d4b7ba-e54d-41fe-bcb5-28bcbcef2132/69a6acf19cb644b0e2cc1566/4fb3d1c7-566d-4204-83ef-12ea002cd7e1/slot/Right-Front-Diagonal-86-.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Maruti,DLF South Court Saket,72801,CNG,Manual,DL-2C
82,2022 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2022-cars-new-delhi-10119060736/,691000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/0c70824e-0349-11f1-bd51-02ede2007fbe/d49b8176-6fc7-48de-96f6-1ef624ceed46/9334d882-eebb-435a-b35d-88f07ddb9293/9b4eee71-9e6a-49ea-94a7-7605b8d1a1f8/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,"Metro Walk, Rohini, New Delhi",57975,Petrol,Automatic,DL-9C
83,2017 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-noida-10104567735/,390000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/0f172314-0ca8-11f1-bd51-02ede2007fbe/m/303ab8e4-b70b-4491-a9e1-65359bc79937/b1c121c1-4294-4417-848a-b0fc6ef3319b/b49024b6-2f41-4fe8-96ee-0f22dc43224f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Maruti,"Sector-18, Noida",73289,Petrol,Automatic,DL-10
84,2022 Maruti Ciaz,https://www.cars24.com/buy-used-maruti-ciaz-2022-cars-new-delhi-10014860728/,630000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a00ad46c-13b3-11f1-bd51-02ede2007fbe/m/67cfb325-e31e-422b-b50b-f758bbc1db58/ce93a1cb-ce4d-47bc-ac92-29bcb222551e/e8e6510a-4718-4c83-b0ce-451cd5a7dc77/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,"Metro Walk, Rohini, New Delhi",86158,Petrol,Manual,DL-7C
85,2022 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2022-cars-ghaziabad-11202864745/,742000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a377c9d4-1714-11f1-bd51-02ede2007fbe/m/375b406e-e9b1-46e5-84ba-939e00e26718/cc5e47e4-3a27-453b-91ac-8402080a9d29/20a5be86-5aec-4827-a3ad-d92f4378f2a5/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,"GNB Mall, Raj Nagar Extension, Ghaziabad",85729,Petrol,Manual,UP-16
86,2022 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2022-cars-gurgaon-10101961749/,896000.0000000001,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/70fa4724-1873-11f1-bd51-02ede2007fbe/m/be53b52c-d02f-4a72-9e58-c350293bc54b/e348485e-ff93-4f72-9a3e-f5f03213b097/912ce57c-c961-4863-8a8f-c8fa3f49a3a9/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",54701,Petrol,Automatic,HR-98
87,2021 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2021-cars-gurgaon-11003268746/,761000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/4f3aefea-162e-11f1-bd51-02ede2007fbe/c37f4baf-129c-4ed7-b2a0-9a8971d7f6df/bf56fe82-161a-47a6-8f9d-edac130dea95/dafaa43e-d8f9-41b9-b370-d6e29d4e5ff5/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",54930,Petrol,Automatic,HR-26
88,2021 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2021-cars-new-delhi-10069662707/,750000.0,"https://marketplace-cdn.cars24.com/production/10069662707/main image/2026-03-06/car_replace_bg_1fe3861c-ba50-40a7-bf00-f4afa3328b37.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Maruti,Anand Vihar Delhi India,49155,Petrol,Automatic,DL-9C
89,2024 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2024-cars-new-delhi-10071369743/,1084000.0,"https://marketplace-cdn.cars24.com/production/10071369743/main image/2026-03-07/car_replace_bg_39658f50-94e4-4fc2-bf1b-b21ab71dcf23.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2024,Maruti,Sector 16 Rohini Delhi,10963,CNG,Manual,HR-06
90,2021 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2021-cars-new-delhi-10555262770/,850000.0,"https://marketplace-cdn.cars24.com/production/10555262770/main image/2025-12-12/car_replace_bg_3f3fac43-0f94-48e8-98ad-2657938db827.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Maruti,Sector 4 Ghaziabad,51818,Petrol,Manual,UP-16
91,2021 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2021-cars-new-delhi-10087867784/,900000.0,"https://marketplace-cdn.cars24.com/production/10087867784/main image/2026-01-13/car_replace_bg_f09ee56f-6c4a-40f9-98ee-743d53928ea2.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Maruti,G G New Delhi,28135,Petrol,Automatic,DL-10
92,2021 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2021-cars-faridabad-11037061725/,875000.0,"https://marketplace-cdn.cars24.com/production/11037061725/main image/2026-02-14/car_replace_bg_f0d5c95c-9506-4257-9528-61456c513b8f.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Maruti,Sector 89 TDI Retreat Faridabad,54480,Petrol,Automatic,HR-26
93,2025 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2025-cars-gurgaon-10112461783/,1136000.0,"https://marketplace-cdn.cars24.com/production/10112461783/main image/2026-01-20/car_replace_bg_67829cf2-b72e-4cf2-abb6-0958145f2063.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2025,Maruti,Sector 32 Gurugram Haryana,25585,CNG,Manual,HR-26
94,2022 Maruti XL6,https://www.cars24.com/buy-used-maruti-xl6-2022-cars-ghaziabad-11272865787/,850000.0,"https://marketplace-cdn.cars24.com/production/11272865787/main image/2026-01-20/car_replace_bg_8c34a900-3b99-4f62-9d42-4da0f39a38a5.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,Indirapuram Ghaziabad Uttar Pradesh,51994,Petrol,Manual,UP-14
