,Title,Link,Price,Image,Year,Brand,Location,Kms Covered,Fuel Type,Type
73,2023 Maruti Suzuki Grand Vitara Alpha Plus Hybrid CVT BSVI,https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-alpha-plus-hybrid-cvt-bsvi-cars-New-Delhi_79617ebf-76ce-4423-bd60-beb3e19b6d87.htm,1675000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Maruti,"Vikas Puri, New Delhi",9023.0,Petrol,Automatic
74,2024 Maruti Suzuki XL6 Zeta CNG,https://www.cardekho.com/used-car-details/used-Maruti-xl6-zeta-cng-cars-New-Delhi_bce6ad00-4cc1-4f8b-ab98-e1979939421a.htm,1170000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,Maruti,"Vigyan Vihar, New Delhi",47000.0,CNG,Manual
75,2019 Maruti Suzuki Baleno 1.2 Delta,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-12-delta-cars-Noida_497f7384-341a-459e-a1bb-84e77fda32c0.htm,406000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,"Sector 18, Noida",77821.0,Petrol,Manual
76,2025 Maruti Suzuki Grand Vitara Sigma,https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-sigma-cars-Faridabad_5f5d5258-53fa-4869-ab04-34e9e2f75473.htm?adId=22044&adType=41,1120000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2025,Maruti,Faridabad,13400.0,Petrol,Manual
77,2020 Maruti Suzuki Baleno Delta,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-delta-cars-Noida_f752a08f-e929-4d72-a9f4-d08161edcc73.htm,438000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Maruti,"Sector 18, Noida",66769.0,Petrol,Manual
78,2018 Maruti Suzuki Baleno 1.2 Delta,https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-delta-cars-Noida_75f29f47-b38a-4e12-94ae-8badc6d03c7d.htm,425000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Noida,59000.0,Petrol,Manual
79,2023 Maruti Suzuki Grand Vitara Alpha Plus Hybrid CVT,https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-alpha-plus-hybrid-cvt-cars-New-Delhi_1f6f6469-42d8-45e6-90fa-ada10da56483.htm,1450000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Maruti,"Ashok Vihar, New Delhi",72000.0,Petrol,Automatic
80,2024 Maruti Suzuki Grand Vitara Alpha Plus Hybrid CVT DT,https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-alpha-plus-hybrid-cvt-dt-cars-Ghaziabad_609cc085-567f-45c4-95f9-05e36e6ade62.htm?adId=21735&adType=41,1690000.0,https://images10.gaadi.com/usedcar_image/5118453/original/processed_d6d0f0d7-3380-45bd-b1a3-9cca4ed6c0e0.png?imwidth=640,2024,Maruti,Ghaziabad,20000.0,Petrol,Automatic
81,2019 Maruti Suzuki Ciaz 1.4 AT Alpha,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-14-at-alpha-cars-Noida_a5fac667-9fd6-479f-bc1d-29668d5fab0d.htm,649000.0,https://images10.gaadi.com/usedcar_image/5134631/original/e66b661f00a662d4d51b5f10fdba2f64.JPG?imwidth=640,2019,Maruti,Noida,103004.0,Petrol,Automatic
82,2023 Maruti Suzuki Baleno Alpha,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-cars-Noida_0c80f0de-834f-478a-bf15-7874af2e239e.htm,700000.0,https://images10.gaadi.com/usedcar_image/5146965/original/4c9956bc48c2cee1b49ee334b140f9f5.jpg?imwidth=640,2023,Maruti,"Sector 18, Noida",11420.0,Petrol,Manual
83,2015 Maruti Suzuki Ciaz ZXi Plus,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-zxi-plus-cars-New-Delhi_1eb971f9-a6ea-4d4b-b5d7-a6929c5053bb.htm,382000.0,https://images10.gaadi.com/usedcar_image/5153228/original/dbfb2af3dff6cddd7825254223c843d4.jpg?imwidth=640,2015,Maruti,"Rajouri Garden, New Delhi",17044.0,Petrol,Manual
84,2017 Maruti Suzuki Ciaz VDI SHVS,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-vdi-shvs-cars-Faridabad_9ec1e1ff-7068-40c0-8cc3-23c077db0716.htm?adId=21443&adType=41,265000.0,https://images10.gaadi.com/usedcar_image/5123146/original/processed_processed_processed_08dbb8b9-2d92-432f-ad25-8a8ebb48c460.jpeg?imwidth=640,2017,Maruti,"NIT, Faridabad",120000.0,Diesel,Manual
85,2016 Maruti Suzuki Ciaz RS ZXi Plus,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-rs-zxi-plus-cars-New-Delhi_bc2d7cd2-fd87-4da8-b0cb-66a42b52b984.htm,411000.0,https://images10.gaadi.com/usedcar_image/5153306/original/59fa38db8d2f3a0591128aa9a3a0d2ef.jpg?imwidth=640,2016,Maruti,"Rohini Courts, New Delhi",76161.0,Petrol,Manual
86,2017 Maruti Suzuki Ciaz 1.4 AT Alpha,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-14-at-alpha-cars-New-Delhi_c12da868-28ae-4292-9be0-66fd88d24a23.htm,590000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"Chittaranjan, New Delhi",72000.0,Petrol,Automatic
87,2023 Maruti Suzuki Grand Vitara Zeta,https://www.cardekho.com/buy-used-car-details/used-Maruti-grand-vitara-zeta-cars-Noida_7a4746bc-d110-4d1f-803c-eedea4305f00.htm,1198000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Maruti,Noida,25481.0,Petrol,Manual
88,2022 Maruti Suzuki Ciaz Delta BSVI,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-delta-bsvi-cars-Greater-Noida_03481894-9b63-4cf4-97fe-b1cf7549efcc.htm?adId=21459&adType=41,610000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Maruti,"I.A. Surajpur, Greater Noida",50000.0,Petrol,Manual
89,2017 Maruti Suzuki Baleno 1.2 Alpha,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-12-alpha-cars-Noida_e4094a51-4fba-4d88-917c-75aecc9fa178.htm,348000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"Sector 18, Noida",84196.0,Petrol,Manual
90,2018 Maruti Suzuki Baleno 1.2 CVT Zeta,https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-cvt-zeta-cars-Noida_d8a6bcbe-721d-4d6d-9749-0fcfb01e7d0a.htm,495000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Noida,84000.0,Petrol,Automatic
91,2016 Maruti Suzuki Celerio ZXI,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-zxi-cars-Ghaziabad_5d951588-6189-44e8-8480-9fd367ae2436.htm,338000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,Ghaziabad,23148.0,Petrol,Manual
92,2014 Maruti Suzuki Alto 800 LXI,https://www.cardekho.com/used-car-details/used-Maruti-alto-800-lxi-cars-Faridabad_b255ace0-c02e-42b9-aa87-370cb430db22.htm?adId=21406&adType=41,110000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,"Sector 9, Faridabad",80000.0,Petrol,Manual
93,2018 Maruti Suzuki Baleno 1.2 Delta,https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-delta-cars-Noida_7443b35f-4e99-42a1-ae89-6cf4916e9a71.htm,425000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Noida,59000.0,Petrol,Manual
94,2017 Maruti Suzuki Swift Dzire LXI,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-lxi-cars-Noida_7de9aed0-c583-4d39-8504-5c5a0c2de357.htm,399000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Noida,49000.0,Petrol,Manual
95,2019 Maruti Suzuki Celerio X ZXI Option BSIV,https://www.cardekho.com/used-car-details/used-Maruti-celerio-x-zxi-option-bsiv-cars-Noida_7bc03dd5-f96b-46ac-8a06-6087ae2b265e.htm,399000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,Noida,54000.0,Petrol,Manual
96,2015 Maruti Suzuki Ciaz VXi Plus,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-vxi-plus-cars-Noida_6348938c-64d1-4867-93cc-1588774a13e6.htm?adId=22433&adType=41,465000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,"Sector 16, Noida",64000.0,Petrol,Manual
97,2017 Maruti Suzuki Swift Dzire LXI,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-lxi-cars-Noida_a3a88962-2414-4d26-8c50-3ca57f881ad1.htm,399000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Noida,49000.0,Petrol,Manual
98,2018 Maruti Suzuki Swift Dzire ZXI 1.2,https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-dzire-zxi-12-cars-Noida_8f6f49cf-2376-4043-8f5d-cd9efc5d70ae.htm,364000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"Sector 18, Noida",91119.0,Petrol,Manual
99,2020 Maruti Suzuki Baleno Delta Diesel,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-delta-diesel-cars-Noida_8a5f6beb-035c-4613-bdf1-f4d48ab2ef9c.htm,476000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Maruti,Noida,53019.0,Diesel,Manual
100,2022 Maruti Suzuki Grand Vitara Zeta AT BSVI,https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-zeta-at-bsvi-cars-New-Delhi_d7d78d80-f8ec-42c2-8e6d-c4989b151bf3.htm?adId=22004&adType=41,1249000.0,https://images10.gaadi.com/usedcar_image/5143456/original/processed_562f9985-dd56-4c7e-88c4-9f78de8de45d.jpg?imwidth=640,2022,Maruti,"Naraina, New Delhi",20000.0,Petrol,Automatic
101,2017 Maruti Suzuki Swift LXI Option,https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-lxi-option-cars-Noida_d2fb46c5-096c-42e3-9400-5354e4afc4a7.htm,330000.0,https://images10.gaadi.com/usedcar_image/5070304/original/7c4e63d0b1d9b5191be2b888b55c9e7f.JPG?imwidth=640,2017,Maruti,Noida,61724.0,Petrol,Manual
102,2020 Maruti Suzuki Baleno Delta,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-delta-cars-Noida_bc3cc879-cb8f-4543-92e3-77b78814b7da.htm,432000.0,https://images10.gaadi.com/usedcar_image/5060072/original/47b36987b79dca0b6f87cccc400816c5.jpg?imwidth=640,2020,Maruti,"Sector 18, Noida",25691.0,Petrol,Manual
103,2018 Maruti Suzuki Baleno 1.2 Delta,https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-delta-cars-Noida_7443b35f-4e99-42a1-ae89-6cf4916e9a71.htm,425000.0,https://images10.gaadi.com/usedcar_image/5105380/original/processed_8e617825-7d1b-474b-b897-b5fb422b0bf2.jpg?imwidth=640,2018,Maruti,Noida,59000.0,Petrol,Manual
104,2019 Maruti Suzuki Vitara Brezza VDi,https://www.cardekho.com/used-car-details/used-Maruti-vitara-brezza-vdi-cars-Gurgaon_550bfcc7-386a-43b8-b686-79e3608d3a87.htm?adId=22463&adType=41,620000.0,https://images10.gaadi.com/usedcar_image/5143952/original/processed_processed_9bec2d82-8643-44a3-a1e7-8de30696d722.jpg?imwidth=640,2019,Maruti,Gurgaon,90000.0,Diesel,Manual
105,2017 Maruti Suzuki Swift Dzire LXI,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-lxi-cars-Noida_7de9aed0-c583-4d39-8504-5c5a0c2de357.htm,399000.0,https://images10.gaadi.com/usedcar_image/5105399/original/processed_a4a1ded1-ccd9-449a-8f8c-7cd10413e595.jpg?imwidth=640,2017,Maruti,Noida,49000.0,Petrol,Manual
106,2017 Maruti Suzuki Swift Dzire LXI,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-lxi-cars-Noida_a3a88962-2414-4d26-8c50-3ca57f881ad1.htm,399000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Noida,49000.0,Petrol,Manual
107,2019 Maruti Suzuki Celerio X ZXI Option BSIV,https://www.cardekho.com/used-car-details/used-Maruti-celerio-x-zxi-option-bsiv-cars-Noida_7bc03dd5-f96b-46ac-8a06-6087ae2b265e.htm,399000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,Noida,54000.0,Petrol,Manual
108,2016 Maruti Suzuki Alto K10 VXI,https://www.cardekho.com/used-car-details/used-Maruti-alto-k10-vxi-cars-Ghaziabad_e157022b-187b-4856-945b-13f5c1ab3c0f.htm?adId=21413&adType=41,200000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,"Chrori, Ghaziabad",100000.0,Petrol,Manual
109,2018 Maruti Suzuki Baleno 1.2 Delta,https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-delta-cars-Noida_05993df8-e949-43a3-92a6-855f3419e67a.htm,500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"Gautam Budh Nagar, Noida",120000.0,Petrol,Manual
110,2017 Maruti Suzuki Ciaz Alpha BSIV,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-alpha-bsiv-cars-Noida_59185168-4435-4c4d-b7cd-a0e542c7ca83.htm,525000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Noida,85000.0,Petrol,Manual
111,2018 Maruti Suzuki Ciaz Delta BSIV,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-delta-bsiv-cars-New-Delhi_6462f749-07b9-434a-bd7e-d8e5555f0850.htm,452000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"Rohini Courts, New Delhi",30229.0,Petrol,Manual
112,2013 Maruti Suzuki Ritz LXi,https://www.cardekho.com/used-car-details/used-Maruti-ritz-lxi-cars-New-Delhi_842b523e-b56f-4015-83d1-6e23338ef699.htm?adId=22642&adType=41,155000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Maruti,"Vikaspuri, New Delhi",59000.0,Petrol,Manual
113,2018 Maruti Suzuki Ciaz Petrol,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-petrol-cars-New-Delhi_381c8042-c782-4305-b473-f01f9e091df2.htm,604000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"Dwarka Sector-6, New Delhi",19827.0,Diesel,Manual
114,2019 Maruti Suzuki Baleno Zeta CVT,https://www.cardekho.com/used-car-details/used-Maruti-baleno-zeta-cvt-cars-Noida_ac56cbb6-3788-45df-890f-8e486be75841.htm,545000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,"Sector 10, Noida",49000.0,Petrol,Automatic
115,2018 Maruti Suzuki Ciaz Delta BSIV,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-delta-bsiv-cars-New-Delhi_019875c7-084d-490e-b6f7-2cd3d10695a4.htm,385000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"Rajouri Garden, New Delhi",102002.0,Petrol,Manual
116,2019 Maruti Suzuki Ciaz Delta BSIV,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-delta-bsiv-cars-Gurgaon_1c27e77b-95f5-4fd0-987a-3e9a4bcf007d.htm?adId=21153&adType=41,520000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,"Palam Vihar, Gurgaon",60000.0,Petrol,Manual
117,2020 Maruti Suzuki Swift Dzire VXI 1.2,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-vxi-12-cars-New-Delhi_7d956fa3-21bf-4c46-98dc-210505b7bd27.htm,550000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Maruti,"Preet Vihar, New Delhi",56000.0,Petrol,Manual
118,2016 Maruti Suzuki Ciaz ZXi Plus,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-zxi-plus-cars-New-Delhi_ed7cda37-5089-466c-afa4-7ab0ce8aae47.htm,440000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,"Defence Colony, New Delhi",68000.0,Petrol,Manual
119,2017 Maruti Suzuki Ciaz Alpha Automatic BSIV,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-alpha-automatic-bsiv-cars-New-Delhi_0c0c1540-317f-43d1-a339-d429eb03d132.htm,535000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"Vikas Puri, New Delhi",75000.0,Petrol,Automatic
120,2011 Maruti Suzuki Ritz VXI,https://www.cardekho.com/used-car-details/used-Maruti-ritz-vxi-cars-New-Delhi_18d40c46-20b0-465c-98f9-5bf964d89d16.htm?adId=22636&adType=41,135000.0,https://images10.gaadi.com/usedcar_image/5107753/original/processed_5c659d32-e278-407d-a0b3-372f10e12a90.jpg?imwidth=640,2011,Maruti,"Vikaspuri, New Delhi",60100.0,Petrol,Manual
121,2016 Maruti Suzuki Ciaz VXi Option,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-vxi-option-cars-New-Delhi_273c364e-e266-4c13-a711-1df23e677598.htm,380000.0,https://images10.gaadi.com/usedcar_image/5119504/original/processed_88789aa9-840a-49c4-8ecb-f35eeb1acdc4.jpg?imwidth=640,2016,Maruti,"Shakarpur, New Delhi",38000.0,Petrol,Manual
122,2015 Maruti Suzuki Ciaz VXi,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-vxi-cars-New-Delhi_b040e2ee-ab5e-453c-bf99-54bd5ffcc2c6.htm,360000.0,https://images10.gaadi.com/usedcar_image/5123024/original/processed_02f41d94-ba35-4e6b-a206-3180b6d91bbd.jpg?imwidth=640,2015,Maruti,"Shastri Nagar, New Delhi",75000.0,Petrol,Manual
123,2018 Maruti Suzuki Ciaz Delta BSIV,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-delta-bsiv-cars-New-Delhi_019875c7-084d-490e-b6f7-2cd3d10695a4.htm,385000.0,https://images10.gaadi.com/usedcar_image/5133772/original/34fe3dcd65a7c4278c95544e7278f2ae.jpg?imwidth=640,2018,Maruti,"Rajouri Garden, New Delhi",102002.0,Petrol,Manual
124,2011 Maruti Suzuki Alto 800 LXi,https://www.cardekho.com/used-car-details/used-Maruti-alto-800-lxi-cars-New-Delhi_912daccb-7fa6-4416-aa9f-9dc9504fe50f.htm?adId=22551&adType=41,130000.0,https://images10.gaadi.com/usedgaadi-sellcar/UsedCar/c6556abea/a3ce27fa-c35f-4e29-bc13-8d1ad1ec6ab2.jpeg?imwidth=640,2011,Maruti,"Kidwai Nagar East, New Delhi",40000.0,Petrol,Manual
125,2015 Maruti Suzuki Swift Dzire VXI,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-vxi-cars-New-Delhi_abdf9576-e2e3-40e8-a54b-2ef18fe237cf.htm,365000.0,https://images10.gaadi.com/usedcar_image/5009084/original/processed_9445cb37-51f0-46e3-bfb2-d4724fec5e10.jpg?imwidth=640,2015,Maruti,"Prashant Vihar, New Delhi",60000.0,Petrol,Manual
126,2019 Maruti Suzuki Swift Dzire AMT VXI,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-amt-vxi-cars-New-Delhi_d02b9fcb-dbd3-4974-a323-731e3d3c973d.htm,525000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,"Ip Extension, New Delhi",63000.0,Petrol,Automatic
127,2019 Maruti Suzuki Swift Dzire VXI 1.2,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-vxi-12-cars-New-Delhi_87d884aa-2e20-4350-a5c1-c4a69082560c.htm,545000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,"Karol Bagh, New Delhi",58214.0,Petrol,Manual
128,2011 Maruti Suzuki Wagon R LXI BS IV,https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-lxi-bs-iv-cars-New-Delhi_67c14229-eaf2-41ac-9894-0d412a19b3ed.htm?adId=22641&adType=41,160000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Maruti,"Vikaspuri, New Delhi",72000.0,Petrol,Manual
129,2018 Maruti Suzuki Baleno 1.2 Delta,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-12-delta-cars-Noida_3a8092b2-dfb0-4d81-9463-e33b0e582a30.htm,359000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"Sector 18, Noida",98195.0,Petrol,Manual
130,2023 Maruti Suzuki Grand Vitara Alpha Plus Hybrid CVT,https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-alpha-plus-hybrid-cvt-cars-New-Delhi_869952aa-fc7b-416d-8ee0-49d4335e4b5c.htm,1490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Maruti,"Masood Pur, New Delhi",48000.0,Petrol,Automatic
131,2024 Maruti Suzuki XL6 Zeta CNG,https://www.cardekho.com/used-car-details/used-Maruti-xl6-zeta-cng-cars-New-Delhi_a9f863dd-5d44-4a09-a47e-75873f67fe48.htm,1170000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,Maruti,"Preet Vihar, New Delhi",45000.0,CNG,Manual
132,2016 Maruti Suzuki Celerio Green VXI,https://www.cardekho.com/used-car-details/used-Maruti-celerio-green-vxi-cars-New-Delhi_764bc88b-3254-4718-a2c3-b81411a16a95.htm?adId=21268&adType=41,270000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,"Ignou, New Delhi",144000.0,CNG,Manual
133,2023 Maruti Suzuki Grand Vitara Zeta AT,https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-zeta-at-cars-New-Delhi_31cd00fa-ec5e-4da2-990a-f632d2d03d98.htm,1149000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Maruti,"Chittranjan Park, New Delhi",55000.0,Petrol,Automatic
134,2023 Maruti Suzuki Grand Vitara Alpha Plus Hybrid CVT BSVI,https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-alpha-plus-hybrid-cvt-bsvi-cars-New-Delhi_6d80c4e1-8ae5-4229-8fb9-1eeb71f29458.htm,1690000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Maruti,"Rajouri Garden, New Delhi",20000.0,Petrol,Automatic
135,2022 Maruti Suzuki XL6 Alpha Plus AT BSVI,https://www.cardekho.com/used-car-details/used-Maruti-xl6-alpha-plus-at-bsvi-cars-New-Delhi_c57ef877-a0e1-4904-a9d5-53a129436fc1.htm,1050000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Maruti,"Vikas Puri, New Delhi",26000.0,Petrol,Automatic
136,2017 Maruti Suzuki S Cross DDiS 200 Delta,https://www.cardekho.com/used-car-details/used-Maruti-s-cross-ddis-200-delta-cars-New-Delhi_ffce14b9-41eb-495a-b6a7-0ddb9e9a5f03.htm?adId=21863&adType=41,335000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"Aruna Nagar, New Delhi",70000.0,Diesel,Manual
137,2018 Maruti Suzuki Ciaz Delta BSIV,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-delta-bsiv-cars-New-Delhi_884a8e21-74ea-4d1d-92db-aab3b8d63e17.htm,575000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"Paschim Vihar, New Delhi",33000.0,Petrol,Manual
138,2019 Maruti Suzuki Baleno 1.2 Delta,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-12-delta-cars-Noida_fe008685-bc75-4e02-9626-3556e0791d34.htm,381000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,"Sector 18, Noida",99799.0,Petrol,Manual
139,2023 Maruti Suzuki Ciaz Sigma BSVI,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-sigma-bsvi-cars-New-Delhi_23e399bf-41ab-49db-8fe7-b715159ae8ab.htm,815000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Maruti,"Karam Pura, New Delhi",22000.0,Petrol,Manual
140,2014 Maruti Suzuki Alto 800 CNG LXI,https://www.cardekho.com/used-car-details/used-Maruti-alto-800-cng-lxi-cars-New-Delhi_8fb4f89a-bdfb-43c6-b8a2-9d65a390dd9f.htm?adId=22638&adType=41,175000.0,https://images10.gaadi.com/usedcar_image/5075633/original/processed_834a165d-433b-4929-94a5-187a4b650553.jpg?imwidth=640,2014,Maruti,"Vikaspuri, New Delhi",57000.0,CNG,Manual
141,2019 Maruti Suzuki Ciaz Zeta 1.5,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-zeta-15-cars-New-Delhi_9e748fcd-a95c-4585-afde-93101d346a16.htm,680000.0,https://images10.gaadi.com/usedcar_image/5139174/original/processed_773adf4f-e753-42da-9533-e56a1578d770.jpg?imwidth=640,2019,Maruti,"Masjid Moth, New Delhi",39000.0,Diesel,Manual
142,2020 Maruti Suzuki Ciaz Delta BSVI,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-delta-bsvi-cars-New-Delhi_af687acb-e384-4e4f-b9d3-abbcafa14a42.htm,625000.0,https://images10.gaadi.com/usedcar_image/5135765/original/processed_e1b0dac6-a6a2-49ce-8850-ea009c02b5fa.jpg?imwidth=640,2020,Maruti,"Jail Road, New Delhi",45000.0,Petrol,Manual
143,2018 Maruti Suzuki Swift Dzire LXI 1.2,https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-dzire-lxi-12-cars-New-Delhi_3dddb99c-554d-4853-84a5-76af8c30b388.htm,361000.0,https://images10.gaadi.com/usedcar_image/5157246/original/fdb4b5ab8e947882b6246232e0dc2aea.jpg?imwidth=640,2018,Maruti,"Rohini Courts, New Delhi",41826.0,Petrol,Manual
144,2023 Maruti Suzuki Baleno Alpha,https://www.cardekho.com/used-car-details/used-Maruti-baleno-alpha-cars-New-Delhi_6ab04380-8771-4cc7-8884-8165e1983b36.htm?adId=21616&adType=41,735000.0,https://images10.gaadi.com/usedcar_image/5128248/original/processed_processed_processed_processed_38ec0758-38c0-446d-931c-8ba112375c65.jpeg?imwidth=640,2023,Maruti,"Punjabi Bagh, New Delhi",20000.0,Petrol,Manual
