Title,Link,Location,Price,Information,Image,Detail,Owner
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-dlf-city-gurgaon-iid-1836195592?rank=18,DLF City,"₹ 1,35,75,000","2021 - 52,200 km",https://apollo.olx.in:443/v1/files/2nb6o9ibnuke-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-dlf-city-gurgaon-iid-1836194795?rank=19,DLF City,"₹ 1,99,75,000","2023 - 66,000 km",https://apollo.olx.in:443/v1/files/it4ncnvzsu112-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Mercedes-Benz G-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-malviya-nagar-delhi-iid-1836167040?rank=20,Malviya Nagar,"₹ 2,47,75,000","2019 - 3,000 km",https://apollo.olx.in:443/v1/files/c069w74a1xtg-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",2nd
Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-dlf-city-gurgaon-iid-1836161019?rank=21,DLF City,"₹ 83,95,000","2022 - 60,500 km",https://apollo.olx.in:443/v1/files/lixeniloly0w2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover Sport,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-sport-in-ashok-vihar-delhi-iid-1832978856?rank=22,Ashok Vihar,"₹ 89,75,000","2022 - 17,500 km",https://apollo.olx.in:443/v1/files/f6vvg7vzdkqh-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-greater-kailash-1-delhi-iid-1813804449?rank=23,Greater Kailash 1,"₹ 1,35,75,000","2021 - 52,500 km",https://apollo.olx.in:443/v1/files/l1rqrq184ygb1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-chanakyapuri-delhi-iid-1816099009?rank=24,Chanakyapuri,"₹ 1,35,75,000","2021 - 52,321 km",https://apollo.olx.in:443/v1/files/qx5f2x3yy2e9-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-south-extension-part-1-delhi-iid-1834583519?rank=25,South Extension Part 1,"₹ 90,00,000","2025 - 13,000 km",https://apollo.olx.in:443/v1/files/476wn16acxs1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-karol-bagh-delhi-iid-1833778998?rank=26,Karol Bagh,"₹ 2,53,00,000",2024 - 10 km,https://apollo.olx.in:443/v1/files/izl0jo42p9k92-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-saket-delhi-iid-1834682899?rank=27,Saket,"₹ 1,50,00,000","2022 - 13,000 km",https://apollo.olx.in:443/v1/files/g7xx0t8ltdpf2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-greater-kailash-delhi-iid-1818255595?rank=28,Greater Kailash,"₹ 1,35,75,000","2021 - 52,000 km",https://apollo.olx.in:443/v1/files/cmgmwk4dg43r3-IN/image;s=150x0;q=50;f=webp;,"-- , Automatic",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-india-gate-delhi-iid-1835989791?rank=29,India Gate,"₹ 1,35,75,000","2021 - 51,000 km",https://apollo.olx.in:443/v1/files/pjjwvq13laqc-IN/image;s=150x0;q=50;f=webp;,"-- , Automatic",1st
BMW 7 Series,https://www.olx.in/item/cars-c84-used-bmw-7-series-in-lajpat-nagar-1-delhi-iid-1835989053?rank=30,Lajpat Nagar 1,"₹ 1,27,75,000","2023 - 16,000 km",https://apollo.olx.in:443/v1/files/xo0brdbph4lc2-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
Porsche Boxster,https://www.olx.in/item/cars-c84-used-porsche-boxster-in-aiims-delhi-iid-1835841788?rank=31,AIIMS,"₹ 95,00,000","2019 - 11,000 km",https://apollo.olx.in:443/v1/files/qrw7yv15anx03-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-vasant-kunj-delhi-iid-1835636117?rank=32,Vasant Kunj,"₹ 84,00,000","2022 - 28,000 km",https://apollo.olx.in:443/v1/files/h6x7fdzvvwl43-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-karol-bagh-delhi-iid-1830250698?rank=33,Karol Bagh,"₹ 2,31,00,000","2024 - 21,000 km",https://apollo.olx.in:443/v1/files/2x2yde0ny3ld-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-new-moti-bagh-delhi-iid-1835368582?rank=34,New Moti Bagh,"₹ 1,01,00,000","2024 - 8,900 km",https://apollo.olx.in:443/v1/files/62owu6gq3tzc-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-ashok-vihar-delhi-iid-1835217550?rank=35,Ashok Vihar,"₹ 1,99,75,000","2023 - 68,000 km",https://apollo.olx.in:443/v1/files/ckj08326qb972-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-south-extension-delhi-iid-1835140236?rank=36,South Extension,"₹ 1,40,00,000","2021 - 13,000 km",https://apollo.olx.in:443/v1/files/n9xiabo4gjib2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-ashok-vihar-delhi-iid-1830424592?rank=37,Ashok Vihar,"₹ 1,35,00,000","2017 - 78,000 km",https://apollo.olx.in:443/v1/files/5eg8wsygaw3c1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-lajpat-nagar-1-delhi-iid-1834963513?rank=38,Lajpat Nagar 1,"₹ 2,00,00,000","2023 - 60,000 km",https://apollo.olx.in:443/v1/files/7m6d1z9isizg-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-ashok-vihar-delhi-iid-1834884493?rank=39,Ashok Vihar,"₹ 1,99,00,000","2022 - 60,000 km",https://apollo.olx.in:443/v1/files/5xp3p3z6qopk2-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Bentley Flying Spur,https://www.olx.in/item/cars-c84-used-bentley-flying-spur-in-panchsheel-park-delhi-iid-1829583688?rank=0,Panchsheel Park,"₹ 1,58,00,000","2017 - 22,000 km",https://apollo.olx.in:443/v1/files/oiuvvk9lkt5l-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-pur-delhi-delhi-iid-1834446151?rank=1,Pur Delhi,"₹ 85,00,000","2022 - 61,000 km",https://apollo.olx.in:443/v1/files/0wyv07kn0gfz1-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",2nd
Ford Mustang,https://www.olx.in/item/cars-c84-used-ford-mustang-in-ashok-vihar-delhi-iid-1831518297?rank=2,Ashok Vihar,"₹ 89,00,000","2019 - 15,000 km",https://apollo.olx.in:443/v1/files/o1nzcddbaevy-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-mg-road-gurgaon-iid-1833475692?rank=3,MG Road,"₹ 89,99,000","2024 - 42,000 km",https://apollo.olx.in:443/v1/files/54x8wljvxbsf3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-cyber-city-gurgaon-iid-1823830522?rank=4,Cyber City,"₹ 2,40,00,000",2025 - 0 km,https://apollo.olx.in:443/v1/files/rdyfq8g383242-IN/image;s=150x0;q=50;f=webp;,"-- , Automatic",--
Mercedes-Benz AMG GT 63 S 4MATIC Plus,https://www.olx.in/item/cars-c84-used-mercedes-benz-amg-gt-63-s-4matic-plus-in-vasant-kunj-delhi-iid-1826534574?rank=5,Vasant Kunj,"₹ 1,55,00,000","2025 - 17,000 km",https://apollo.olx.in:443/v1/files/m2lvrzkchkxa2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",--
Porsche 911,https://www.olx.in/item/cars-c84-used-porsche-911-in-vasant-kunj-delhi-iid-1829585415?rank=6,Vasant Kunj,"₹ 2,25,00,000","2023 - 5,000 km",https://apollo.olx.in:443/v1/files/tcqjtqael8ib3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-south-extension-delhi-iid-1832494604?rank=7,South Extension,"₹ 2,32,00,000","2023 - 11,000 km",https://apollo.olx.in:443/v1/files/b52c3c9rfky81-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-safdarjung-delhi-iid-1832963350?rank=8,Safdarjung,"₹ 95,00,000","2023 - 11,000 km",https://apollo.olx.in:443/v1/files/65g585f2d50x1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-lajpat-nagar-1-delhi-iid-1832135564?rank=9,Lajpat Nagar 1,"₹ 81,00,000","2023 - 20,000 km",https://apollo.olx.in:443/v1/files/4962dtp100ka1-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-vasant-kunj-delhi-iid-1823864211?rank=10,Vasant Kunj,"₹ 1,15,00,000","2024 - 7,000 km",https://apollo.olx.in:443/v1/files/jyq26yq063481-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Porsche 911,https://www.olx.in/item/cars-c84-used-porsche-911-in-ashok-vihar-delhi-iid-1831512865?rank=11,Ashok Vihar,"₹ 2,29,75,000","2024 - 2,000 km",https://apollo.olx.in:443/v1/files/ygxwnmfvv1q92-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Audi Q8,https://www.olx.in/item/cars-c84-used-audi-q8-in-pur-delhi-delhi-iid-1831415284?rank=12,Pur Delhi,"₹ 85,00,000","2023 - 20,000 km",https://apollo.olx.in:443/v1/files/6ohlv6bjslev-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-vasant-vihar-delhi-iid-1803078130?rank=13,Vasant Vihar,"₹ 1,29,00,000","2024 - 7,200 km",https://apollo.olx.in:443/v1/files/6mtyltnexv3d2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ghaziabad-uttar-pradesh-iid-1836697935?rank=14,Ghaziabad,"₹ 91,00,000","2024 - 3,150 km",https://apollo.olx.in:443/v1/files/iyfut79ziha63-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-imt-rohtak-rohtak-iid-1835411170?rank=15,IMT Rohtak,"₹ 1,22,00,000","2024 - 12,500 km",https://apollo.olx.in:443/v1/files/iqgqot3jr75w2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz EQE SUV,https://www.olx.in/item/cars-c84-used-mercedes-benz-eqe-suv-in-imt-rohtak-rohtak-iid-1835410166?rank=16,IMT Rohtak,"₹ 90,00,000","2024 - 7,554 km",https://apollo.olx.in:443/v1/files/fpdjaia9j2u43-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz EQE SUV,https://www.olx.in/item/cars-c84-used-mercedes-benz-eqe-suv-in-imt-rohtak-rohtak-iid-1835409734?rank=17,IMT Rohtak,"₹ 90,00,000","2025 - 8,500 km",https://apollo.olx.in:443/v1/files/eltvx94289dr2-IN/image;s=150x0;q=50;f=webp;,"Electric , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-sector-45-noida-iid-1833834928?rank=18,Sector 45,"₹ 1,10,00,000","2024 - 20,600 km",https://apollo.olx.in:443/v1/files/320gd0bvjr15-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-anand-vihar-delhi-iid-1837063707?rank=19,Anand Vihar,"₹ 96,00,000","2021 - 36,000 km",https://apollo.olx.in:443/v1/files/7ficj7262pfy1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-sector-15a-noida-iid-1836526243?rank=20,Sector 15A,"₹ 1,11,00,000","2024 - 18,000 km",https://apollo.olx.in:443/v1/files/s42uiv34ve3m2-IN/image;s=150x0;q=50;f=webp;,"-- , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-45-noida-iid-1833834270?rank=21,Sector 45,"₹ 91,00,000","2024 - 7,600 km",https://apollo.olx.in:443/v1/files/xx0kxn7cdkvf-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-sector-14-faridabad-iid-1757403136?rank=22,Sector 14,"₹ 1,05,00,000","2021 - 19,000 km",https://apollo.olx.in:443/v1/files/mb02uo8iana71-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",2nd
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-sector-37-faridabad-iid-1833829941?rank=23,Sector 37,"₹ 1,10,00,000","2024 - 20,600 km",https://apollo.olx.in:443/v1/files/7deu7k9rw4402-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-golf-course-road-gurgaon-iid-1833736697?rank=24,Golf Course Road,"₹ 91,98,000","2024 - 7,600 km",https://apollo.olx.in:443/v1/files/bxkojfrgc7tu3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-faridabad-new-township-faridabad-iid-1833829461?rank=25,Faridabad (New Township),"₹ 91,00,000","2024 - 7,600 km",https://apollo.olx.in:443/v1/files/6x1disi6dfq52-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-new-friends-colony-delhi-iid-1833649903?rank=26,New Friends Colony,"₹ 2,64,00,000","2025 - 17,000 km",https://apollo.olx.in:443/v1/files/syjgfw1l8fi1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-golf-course-road-gurgaon-iid-1836682932?rank=27,Golf Course Road,"₹ 91,00,000","2024 - 3,150 km",https://apollo.olx.in:443/v1/files/kd7zm0vka0nv1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-sector-15a-noida-iid-1836338520?rank=28,Sector 15A,"₹ 1,14,00,000","2022 - 8,900 km",https://apollo.olx.in:443/v1/files/00369csprdbv1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-new-friends-colony-delhi-iid-1836244044?rank=29,New Friends Colony,"₹ 86,00,000","2024 - 24,000 km",https://apollo.olx.in:443/v1/files/cao8lqwl6vuz-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-sector-51-noida-iid-1821989085?rank=30,Sector 51,"₹ 1,32,00,000","2023 - 11,400 km",https://apollo.olx.in:443/v1/files/dtamjkxnz0cr3-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-anand-vihar-delhi-iid-1835654780?rank=31,Anand Vihar,"₹ 92,50,000",2025 - 900 km,https://apollo.olx.in:443/v1/files/b9h40yimn2263-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-anand-vihar-delhi-iid-1835739161?rank=32,Anand Vihar,"₹ 96,00,000","2024 - 54,000 km",https://apollo.olx.in:443/v1/files/g9x9rdkv5dkb3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-sector-62-noida-iid-1835640764?rank=33,Sector 62,"₹ 95,00,000","2022 - 33,650 km",https://apollo.olx.in:443/v1/files/9m5js1sbcpyu1-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",2nd
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-chittaranjan-park-delhi-iid-1835546177?rank=34,Chittaranjan Park,"₹ 95,00,000","2022 - 33,650 km",https://apollo.olx.in:443/v1/files/f8v8o2d9a5083-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",2nd
Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-sector-37-gurgaon-iid-1836475414?rank=35,Sector 37,"₹ 2,75,00,000","2024 - 11,300 km",https://apollo.olx.in:443/v1/files/fqrmmcbs3gnj3-IN/image;s=150x0;q=50;f=webp;,"Diesel , --",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-15a-noida-iid-1837000254?rank=36,Sector 15A,"₹ 86,00,000","2024 - 24,000 km",https://apollo.olx.in:443/v1/files/hy4bzteo7meh1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Porsche 718,https://www.olx.in/item/cars-c84-used-porsche-718-in-sector-53-noida-iid-1835023829?rank=37,Sector 53,"₹ 81,00,000","2020 - 19,000 km",https://apollo.olx.in:443/v1/files/9b38y0djnnh52-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz AMG EQS,https://www.olx.in/item/cars-c84-used-mercedes-benz-amg-eqs-in-sector-104-noida-iid-1836266513?rank=38,Sector 104,"₹ 1,25,00,000","2022 - 9,000 km",https://apollo.olx.in:443/v1/files/sgte0za7ldzh2-IN/image;s=150x0;q=50;f=webp;,"Electric , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-noida-extension-noida-iid-1836375122?rank=39,Noida Extension,"₹ 90,00,000","2025 - 13,000 km",https://apollo.olx.in:443/v1/files/r72vv6z1zzkg1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Lamborghini Huracan,https://www.olx.in/item/cars-c84-used-lamborghini-huracan-in-sector-104-noida-iid-1836773135?rank=0,Sector 104,"₹ 2,35,00,000","2016 - 19,000 km",https://apollo.olx.in:443/v1/files/lc5l0l9dibdq-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",2nd
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-new-friends-colony-delhi-iid-1835704673?rank=1,New Friends Colony,"₹ 96,00,000","2020 - 113,000 km",https://apollo.olx.in:443/v1/files/85iat97v3ay91-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-golf-course-road-gurgaon-iid-1836800924?rank=2,Golf Course Road,"₹ 92,00,000","2024 - 39,387 km",https://apollo.olx.in:443/v1/files/2coui60omqva3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-sector-46-gurgaon-iid-1834786707?rank=3,Sector 46,"₹ 1,35,00,000",2026 - 80 km,https://apollo.olx.in:443/v1/files/7wbdjmqoyvwd3-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",--
Volvo XC 90,https://www.olx.in/item/cars-c84-used-volvo-xc-90-in-sector-38-noida-golf-course-noida-iid-1836272617?rank=4,Sector 38 Noida Golf Course,"₹ 89,00,000","2025 - 4,200 km",https://apollo.olx.in:443/v1/files/gbxe9putllg22-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz EQE SUV,https://www.olx.in/item/cars-c84-used-mercedes-benz-eqe-suv-in-imt-rohtak-rohtak-iid-1835325130?rank=5,IMT Rohtak,"₹ 85,00,000","2023 - 16,778 km",https://apollo.olx.in:443/v1/files/49kyrsdipgjx-IN/image;s=150x0;q=50;f=webp;,"Electric , Automatic",1st
Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-ghaziabad-uttar-pradesh-iid-1834961354?rank=6,Ghaziabad,"₹ 99,00,000","2022 - 42,939 km",https://apollo.olx.in:443/v1/files/2eupc1nhv4if3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",2nd
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-sector-44-noida-iid-1836076890?rank=7,Sector 44,"₹ 95,00,000","2021 - 37,000 km",https://apollo.olx.in:443/v1/files/c0i533idlu142-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-sector-44-noida-iid-1836076024?rank=8,Sector 44,"₹ 1,18,00,000","2025 - 20,000 km",https://apollo.olx.in:443/v1/files/w5cxlalvmwkb-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-new-gurgaon-gurgaon-iid-1834033890?rank=9,New Gurgaon,"₹ 97,00,000","2025 - 3,300 km",https://apollo.olx.in:443/v1/files/42qrdc8n7wo03-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-ghaziabad-uttar-pradesh-iid-1834957901?rank=10,Ghaziabad,"₹ 1,22,00,000","2024 - 12,500 km",https://apollo.olx.in:443/v1/files/rc62gau5ok5j2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz EQE SUV,https://www.olx.in/item/cars-c84-used-mercedes-benz-eqe-suv-in-ghaziabad-uttar-pradesh-iid-1834957200?rank=11,Ghaziabad,"₹ 90,00,000","2024 - 7,554 km",https://apollo.olx.in:443/v1/files/td26w7ib9ymq1-IN/image;s=150x0;q=50;f=webp;,"Electric , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-sector-15-noida-iid-1835881674?rank=12,Sector 15,"₹ 85,00,000","2021 - 40,000 km",https://apollo.olx.in:443/v1/files/7ay40l9ktfn72-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz EQE SUV,https://www.olx.in/item/cars-c84-used-mercedes-benz-eqe-suv-in-meerut-road-industrial-area-sector-21-ghaziabad-iid-1834956592?rank=13,Meerut Road Industrial Area Sector 21,"₹ 90,00,000","2025 - 8,500 km",https://apollo.olx.in:443/v1/files/iqd4bhvt9s922-IN/image;s=150x0;q=50;f=webp;,"Electric , Automatic",1st
Mercedes-Benz EQE SUV,https://www.olx.in/item/cars-c84-used-mercedes-benz-eqe-suv-in-ghaziabad-uttar-pradesh-iid-1834955715?rank=14,Ghaziabad,"₹ 85,00,000","2023 - 16,778 km",https://apollo.olx.in:443/v1/files/p6akq1bst8z1-IN/image;s=150x0;q=50;f=webp;,"Electric , Automatic",1st
Mercedes-Benz AMG GLE Coupe,https://www.olx.in/item/cars-c84-used-mercedes-benz-amg-gle-coupe-in-sector-15a-noida-iid-1836261566?rank=15,Sector 15A,"₹ 1,29,00,000","2025 - 9,700 km",https://apollo.olx.in:443/v1/files/uah2cgwji4te3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-golf-course-road-gurgaon-iid-1835879290?rank=16,Golf Course Road,"₹ 85,00,000","2021 - 40,000 km",https://apollo.olx.in:443/v1/files/52ufor4fjvzn1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Porsche 718,https://www.olx.in/item/cars-c84-used-porsche-718-in-ghosipur-faridabad-iid-1832315184?rank=17,Ghosipur,"₹ 86,00,000","2018 - 20,000 km",https://apollo.olx.in:443/v1/files/o4jk6jkhoyw9-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",2nd
Porsche 718,https://www.olx.in/item/cars-c84-used-porsche-718-in-ghosipur-faridabad-iid-1832314263?rank=18,Ghosipur,"₹ 90,00,000","2019 - 25,000 km",https://apollo.olx.in:443/v1/files/fl06reqfvpbv-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Porsche Taycan,https://www.olx.in/item/cars-c84-used-porsche-taycan-in-new-friends-colony-delhi-iid-1835669117?rank=19,New Friends Colony,"₹ 99,00,000","2024 - 19,000 km",https://apollo.olx.in:443/v1/files/501o2b924x9j2-IN/image;s=150x0;q=50;f=webp;,"Electric , Automatic",1st
Ford Mustang,https://www.olx.in/item/cars-c84-used-ford-mustang-in-sector-15a-noida-iid-1836260136?rank=20,Sector 15A,"₹ 88,00,000","2019 - 15,000 km",https://apollo.olx.in:443/v1/files/z890ciprt39k1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",2nd
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-chittaranjan-park-delhi-iid-1833272057?rank=21,Chittaranjan Park,"₹ 95,00,000","2022 - 20,397 km",https://apollo.olx.in:443/v1/files/j61vr3a92lcl3-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",2nd
Bentley GT,https://www.olx.in/item/cars-c84-used-bentley-gt-in-ghosipur-faridabad-iid-1832313354?rank=22,Ghosipur,"₹ 83,00,000","2015 - 34,000 km",https://apollo.olx.in:443/v1/files/2bogm8mr4g6b2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-anand-vihar-delhi-iid-1832703150?rank=23,Anand Vihar,"₹ 92,50,000","2025 - 9,000 km",https://apollo.olx.in:443/v1/files/4yw5ob8p6aex-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
